date,arrival_time,hour,day_of_week,day_name,month,month_sin,month_cos,is_end_of_month,is_holiday,is_pre_holiday,is_peak_day,is_peak_hour,queue_length_at_arrival,waiting_time_min,service_time_min,total_time_in_system_min,queue_length_lag1,waiting_time_lag1,is_weekend,week_of_month
2026-09-07,2026-09-07 14:57:00,14,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,28,58.0,70.2,128.2,36.0,79.6,0,1
2026-09-07,2026-09-07 14:57:00,14,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,34,66.0,68.0,134.1,28.0,58.0,0,1
2026-09-07,2026-09-07 15:04:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,43,60.2,45.8,106.0,34.0,66.0,0,1
2026-09-07,2026-09-07 15:08:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,29,52.3,58.3,110.6,43.0,60.2,0,1
2026-09-07,2026-09-07 15:13:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,35,63.2,52.0,115.2,29.0,52.3,0,1
2026-09-07,2026-09-07 15:13:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,43,79.8,56.2,135.9,35.0,63.2,0,1
2026-09-07,2026-09-07 15:23:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,40,61.3,69.0,130.3,43.0,79.8,0,1
2026-09-07,2026-09-07 15:34:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,30,53.3,49.8,103.1,40.0,61.3,0,1
2026-09-07,2026-09-07 15:45:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,17,44.8,41.6,86.4,30.0,53.3,0,1
2026-09-07,2026-09-07 15:47:00,15,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,39,66.7,67.3,134.0,17.0,44.8,0,1
2026-09-07,2026-09-07 16:03:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,25,38.9,49.9,88.8,39.0,66.7,0,1
2026-09-07,2026-09-07 16:05:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,25,36.3,33.0,69.3,25.0,38.9,0,1
2026-09-07,2026-09-07 16:08:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,15,26.3,43.1,69.3,25.0,36.3,0,1
2026-09-07,2026-09-07 16:12:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,16,35.5,34.1,69.5,15.0,26.3,0,1
2026-09-07,2026-09-07 16:14:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,16,33.1,38.8,71.9,16.0,35.5,0,1
2026-09-07,2026-09-07 16:16:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,15,28.0,48.3,76.3,16.0,33.1,0,1
2026-09-07,2026-09-07 16:27:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,27,36.8,49.7,86.5,15.0,28.0,0,1
2026-09-07,2026-09-07 16:42:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,17,32.2,50.0,82.2,27.0,36.8,0,1
2026-09-07,2026-09-07 16:49:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,26,29.2,41.9,71.1,17.0,32.2,0,1
2026-09-07,2026-09-07 16:56:00,16,0,Monday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,24,28.9,35.4,64.4,26.0,29.2,0,1
2026-09-08,2026-09-08 08:07:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,5,10.6,15.0,25.6,3.0,10.0,0,2
2026-09-08,2026-09-08 08:13:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,4,11.7,23.7,35.5,5.0,10.6,0,2
2026-09-08,2026-09-08 08:26:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,11,10.5,32.0,42.5,4.0,11.7,0,2
2026-09-08,2026-09-08 08:27:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,11,13.9,18.1,32.1,11.0,10.5,0,2
2026-09-08,2026-09-08 08:27:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,10,12.3,17.5,29.8,11.0,13.9,0,2
2026-09-08,2026-09-08 08:33:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,4,10.8,27.9,38.7,10.0,12.3,0,2
2026-09-08,2026-09-08 08:34:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,2,14.1,26.3,40.4,4.0,10.8,0,2
2026-09-08,2026-09-08 08:37:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,12.9,31.3,44.2,2.0,14.1,0,2
2026-09-08,2026-09-08 08:41:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,5,13.5,20.7,34.1,6.0,12.9,0,2
2026-09-08,2026-09-08 08:42:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,7,13.9,28.0,41.9,5.0,13.5,0,2
2026-09-08,2026-09-08 08:53:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,13.6,18.4,32.1,7.0,13.9,0,2
2026-09-08,2026-09-08 08:59:00,8,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,7,10.9,28.3,39.2,6.0,13.6,0,2
2026-09-08,2026-09-08 09:01:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,15,30.3,38.4,68.7,7.0,10.9,0,2
2026-09-08,2026-09-08 09:13:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,27,28.3,31.0,59.3,15.0,30.3,0,2
2026-09-08,2026-09-08 09:13:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,18,29.0,41.2,70.2,27.0,28.3,0,2
2026-09-08,2026-09-08 09:22:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,9,24.8,17.5,42.3,18.0,29.0,0,2
2026-09-08,2026-09-08 09:25:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,15,28.8,42.9,71.7,9.0,24.8,0,2
2026-09-08,2026-09-08 09:26:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,14,33.0,47.9,80.9,15.0,28.8,0,2
2026-09-08,2026-09-08 09:27:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,17,34.1,46.6,80.7,14.0,33.0,0,2
2026-09-08,2026-09-08 09:33:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,27,31.6,36.1,67.7,17.0,34.1,0,2
2026-09-08,2026-09-08 09:36:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,13,26.2,40.0,66.2,27.0,31.6,0,2
2026-09-08,2026-09-08 09:36:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,17,25.5,37.9,63.4,13.0,26.2,0,2
2026-09-08,2026-09-08 09:59:00,9,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,21,33.2,35.1,68.3,17.0,25.5,0,2
2026-09-08,2026-09-08 10:00:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,15,34.3,36.6,70.9,21.0,33.2,0,2
2026-09-08,2026-09-08 10:06:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,34.7,30.6,65.4,15.0,34.3,0,2
2026-09-08,2026-09-08 10:09:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,27,42.8,48.8,91.6,12.0,34.7,0,2
2026-09-08,2026-09-08 10:13:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,27,44.3,34.9,79.2,27.0,42.8,0,2
2026-09-08,2026-09-08 10:15:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,17,36.6,44.8,81.4,27.0,44.3,0,2
2026-09-08,2026-09-08 10:24:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,22,36.6,41.8,78.4,17.0,36.6,0,2
2026-09-08,2026-09-08 10:48:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,21,35.2,40.7,76.0,22.0,36.6,0,2
2026-09-08,2026-09-08 10:50:00,10,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,26,36.8,36.8,73.6,21.0,35.2,0,2
2026-09-08,2026-09-08 11:04:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,19,28.9,47.8,76.8,26.0,36.8,0,2
2026-09-08,2026-09-08 11:10:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,17,31.7,36.5,68.2,19.0,28.9,0,2
2026-09-08,2026-09-08 11:17:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,14,32.5,30.3,62.8,17.0,31.7,0,2
2026-09-08,2026-09-08 11:29:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,15,26.6,32.4,59.0,14.0,32.5,0,2
2026-09-08,2026-09-08 11:30:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,23,28.9,46.5,75.4,15.0,26.6,0,2
2026-09-08,2026-09-08 11:31:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,24,30.3,44.5,74.7,23.0,28.9,0,2
2026-09-08,2026-09-08 11:51:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,15,32.8,45.2,78.0,24.0,30.3,0,2
2026-09-08,2026-09-08 11:51:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,19,29.6,33.5,63.2,15.0,32.8,0,2
2026-09-08,2026-09-08 11:51:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,16,30.3,36.3,66.7,19.0,29.6,0,2
2026-09-08,2026-09-08 11:51:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,30.1,44.6,74.7,16.0,30.3,0,2
2026-09-08,2026-09-08 11:51:00,11,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,23,27.6,43.4,71.0,12.0,30.1,0,2
2026-09-08,2026-09-08 12:02:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,19.5,19.9,39.4,23.0,27.6,0,2
2026-09-08,2026-09-08 12:05:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,11,16.1,32.2,48.3,6.0,19.5,0,2
2026-09-08,2026-09-08 12:08:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,18.2,30.1,48.3,11.0,16.1,0,2
2026-09-08,2026-09-08 12:08:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,4,18.2,23.3,41.5,3.0,18.2,0,2
2026-09-08,2026-09-08 12:11:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,10,15.7,20.1,35.8,4.0,18.2,0,2
2026-09-08,2026-09-08 12:19:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,14.6,28.4,43.0,10.0,15.7,0,2
2026-09-08,2026-09-08 12:23:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,5,15.1,31.4,46.6,3.0,14.6,0,2
2026-09-08,2026-09-08 12:29:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,17.3,20.0,37.4,5.0,15.1,0,2
2026-09-08,2026-09-08 12:31:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,16.9,25.4,42.3,3.0,17.3,0,2
2026-09-08,2026-09-08 12:32:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,18.2,16.0,34.2,6.0,16.9,0,2
2026-09-08,2026-09-08 12:55:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,10,15.9,27.7,43.6,3.0,18.2,0,2
2026-09-08,2026-09-08 12:59:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,5,15.8,27.9,43.7,10.0,15.9,0,2
2026-09-08,2026-09-08 12:59:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,18.4,24.7,43.1,5.0,15.8,0,2
2026-09-08,2026-09-08 12:59:00,12,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,5,14.8,22.9,37.6,6.0,18.4,0,2
2026-09-08,2026-09-08 13:07:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,26,32.1,44.2,76.4,5.0,14.8,0,2
2026-09-08,2026-09-08 13:19:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,9,23.6,20.8,44.4,26.0,32.1,0,2
2026-09-08,2026-09-08 13:24:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,26,28.5,32.6,61.0,9.0,23.6,0,2
2026-09-08,2026-09-08 13:30:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,7,21.4,17.6,39.0,26.0,28.5,0,2
2026-09-08,2026-09-08 13:34:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,5,21.6,18.5,40.1,7.0,21.4,0,2
2026-09-08,2026-09-08 13:42:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,22.2,16.3,38.4,5.0,21.6,0,2
2026-09-08,2026-09-08 13:48:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,24.9,34.4,59.3,6.0,22.2,0,2
2026-09-08,2026-09-08 13:56:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,14,26.0,31.4,57.4,3.0,24.9,0,2
2026-09-08,2026-09-08 13:57:00,13,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,4,22.7,31.3,54.0,14.0,26.0,0,2
2026-09-08,2026-09-08 14:00:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,27,37.3,44.2,81.5,4.0,22.7,0,2
2026-09-08,2026-09-08 14:04:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,32.5,36.8,69.3,27.0,37.3,0,2
2026-09-08,2026-09-08 14:32:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,17,33.5,47.3,80.7,12.0,32.5,0,2
2026-09-08,2026-09-08 14:32:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,13,28.6,37.7,66.3,17.0,33.5,0,2
2026-09-08,2026-09-08 14:32:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,31.0,44.8,75.8,13.0,28.6,0,2
2026-09-08,2026-09-08 14:36:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,35.2,36.8,72.1,12.0,31.0,0,2
2026-09-08,2026-09-08 14:42:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,16,32.2,45.0,77.2,12.0,35.2,0,2
2026-09-08,2026-09-08 14:47:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,17,32.5,38.7,71.2,16.0,32.2,0,2
2026-09-08,2026-09-08 14:47:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,25,37.6,32.6,70.2,17.0,32.5,0,2
2026-09-08,2026-09-08 14:53:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,18,31.4,44.5,75.8,25.0,37.6,0,2
2026-09-08,2026-09-08 14:56:00,14,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,13,36.9,35.7,72.6,18.0,31.4,0,2
2026-09-08,2026-09-08 15:01:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,18,31.5,46.2,77.7,13.0,36.9,0,2
2026-09-08,2026-09-08 15:02:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,17,27.9,44.7,72.6,18.0,31.5,0,2
2026-09-08,2026-09-08 15:09:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,13,26.4,45.2,71.6,17.0,27.9,0,2
2026-09-08,2026-09-08 15:14:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,14,28.1,41.8,69.9,13.0,26.4,0,2
2026-09-08,2026-09-08 15:26:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,13,29.1,33.8,62.9,14.0,28.1,0,2
2026-09-08,2026-09-08 15:35:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,13,25.0,33.6,58.6,13.0,29.1,0,2
2026-09-08,2026-09-08 15:47:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,22,31.2,37.5,68.7,13.0,25.0,0,2
2026-09-08,2026-09-08 15:47:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,25,27.1,47.9,75.0,22.0,31.2,0,2
2026-09-08,2026-09-08 15:49:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,25,30.4,40.7,71.1,25.0,27.1,0,2
2026-09-08,2026-09-08 15:57:00,15,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,30.6,48.7,79.3,25.0,30.4,0,2
2026-09-08,2026-09-08 16:05:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,11,16.5,34.8,51.3,12.0,30.6,0,2
2026-09-08,2026-09-08 16:09:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,11,17.5,29.6,47.2,11.0,16.5,0,2
2026-09-08,2026-09-08 16:13:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,8,15.1,15.0,30.1,11.0,17.5,0,2
2026-09-08,2026-09-08 16:15:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,10,15.9,19.5,35.4,8.0,15.1,0,2
2026-09-08,2026-09-08 16:20:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,4,14.7,34.5,49.2,10.0,15.9,0,2
2026-09-08,2026-09-08 16:26:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,5,18.0,16.1,34.1,4.0,14.7,0,2
2026-09-08,2026-09-08 16:38:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,17.2,32.7,49.9,5.0,18.0,0,2
2026-09-08,2026-09-08 16:40:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,17.1,15.3,32.4,6.0,17.2,0,2
2026-09-08,2026-09-08 16:46:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,15.5,20.9,36.4,3.0,17.1,0,2
2026-09-08,2026-09-08 16:52:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,8,19.3,15.7,35.0,3.0,15.5,0,2
2026-09-08,2026-09-08 16:53:00,16,1,Tuesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,19.3,30.5,49.8,8.0,19.3,0,2
2026-09-09,2026-09-09 08:04:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,11,9.0,31.8,40.8,3.0,10.0,0,2
2026-09-09,2026-09-09 08:05:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,4,9.9,26.7,36.7,11.0,9.0,0,2
2026-09-09,2026-09-09 08:13:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,10,9.1,22.9,32.1,4.0,9.9,0,2
2026-09-09,2026-09-09 08:15:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,3,10.8,31.1,41.9,10.0,9.1,0,2
2026-09-09,2026-09-09 08:17:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,8,10.0,18.7,28.8,3.0,10.8,0,2
2026-09-09,2026-09-09 08:32:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,2,9.4,33.5,42.8,8.0,10.0,0,2
2026-09-09,2026-09-09 08:34:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,7,8.8,28.3,37.1,2.0,9.4,0,2
2026-09-09,2026-09-09 08:34:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,2,10.0,34.6,44.6,7.0,8.8,0,2
2026-09-09,2026-09-09 08:38:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,8,10.6,25.0,35.6,2.0,10.0,0,2
2026-09-09,2026-09-09 08:41:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,7,8.6,20.4,29.0,8.0,10.6,0,2
2026-09-09,2026-09-09 08:44:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,10,10.2,18.7,28.9,7.0,8.6,0,2
2026-09-09,2026-09-09 08:58:00,8,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,6,8.5,15.6,24.2,10.0,10.2,0,2
2026-09-09,2026-09-09 09:06:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,10,23.4,30.8,54.2,6.0,8.5,0,2
2026-09-09,2026-09-09 09:15:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,5,22.7,26.3,49.0,10.0,23.4,0,2
2026-09-09,2026-09-09 09:20:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,8,19.3,19.1,38.4,5.0,22.7,0,2
2026-09-09,2026-09-09 09:20:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,10,20.7,32.3,53.0,8.0,19.3,0,2
2026-09-09,2026-09-09 09:24:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,5,24.5,23.9,48.4,10.0,20.7,0,2
2026-09-09,2026-09-09 09:35:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,4,20.5,32.8,53.2,5.0,24.5,0,2
2026-09-09,2026-09-09 09:41:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,4,20.8,25.7,46.5,4.0,20.5,0,2
2026-09-09,2026-09-09 09:43:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,4,21.6,23.0,44.6,4.0,20.8,0,2
2026-09-09,2026-09-09 09:45:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,5,20.9,32.0,52.9,4.0,21.6,0,2
2026-09-09,2026-09-09 09:45:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,11,21.7,20.6,42.3,5.0,20.9,0,2
2026-09-09,2026-09-09 09:54:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,2,19.2,26.2,45.3,11.0,21.7,0,2
2026-09-09,2026-09-09 09:55:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,11,20.3,33.6,53.9,2.0,19.2,0,2
2026-09-09,2026-09-09 09:59:00,9,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,8,19.9,30.2,50.1,11.0,20.3,0,2
2026-09-09,2026-09-09 10:01:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,25.9,49.8,75.7,8.0,19.9,0,2
2026-09-09,2026-09-09 10:05:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,3,23.4,26.9,50.2,12.0,25.9,0,2
2026-09-09,2026-09-09 10:07:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,14,28.3,37.8,66.1,3.0,23.4,0,2
2026-09-09,2026-09-09 10:17:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,26,30.2,36.5,66.7,14.0,28.3,0,2
2026-09-09,2026-09-09 10:19:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,21,28.2,47.3,75.5,26.0,30.2,0,2
2026-09-09,2026-09-09 10:22:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,14,26.8,34.9,61.7,21.0,28.2,0,2
2026-09-09,2026-09-09 10:30:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,12,26.8,41.2,68.0,14.0,26.8,0,2
2026-09-09,2026-09-09 10:32:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,23,28.9,34.2,63.1,12.0,26.8,0,2
2026-09-09,2026-09-09 10:39:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,24,33.0,43.1,76.1,23.0,28.9,0,2
2026-09-09,2026-09-09 10:39:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,22,30.3,34.6,64.9,24.0,33.0,0,2
2026-09-09,2026-09-09 10:40:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,18,29.6,39.9,69.4,22.0,30.3,0,2
2026-09-09,2026-09-09 10:45:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,27,33.4,30.6,64.0,18.0,29.6,0,2
2026-09-09,2026-09-09 10:47:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,23,31.7,39.9,71.6,27.0,33.4,0,2
2026-09-09,2026-09-09 10:55:00,10,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,4,22.4,25.8,48.2,23.0,31.7,0,2
2026-09-09,2026-09-09 11:15:00,11,2,Wednesday,9,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,8,17.7,16.9,34.6,4.0,22.4,0,2
